,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0,120.03634393205469,124.5908040774325,122.91024530242845,103.69319980248915,98.81091534427152,103.5771359822085,112.8401271062902,100.51389667219115,94.9263918799777,96.51045878707883,95.69397105238232,98.33242840947108,96.16406665207741,101.58678985744051,96.70872027317793,119.25590957941135,124.622471544203,111.03287167157313,101.57505485151442,102.0108962590864,98.99401982246633,110.97398846803756,118.59301718519775,103.49475716086523,98.48825989064008,96.12577553631638,101.24227526640873,104.69688400527862,114.33472907955675,116.35613744814522,109.28215736799831,105.9227093881221,100.63365959933147,90.07786160465659,94.27480500601739,94.9677304643472,111.41201029361464,96.08708230869377,96.7082430754492,90.85143904579058,88.49434351254605,87.40994330021019,93.35613333007943,106.38282636568337,95.71070879333708,95.19646178429855,98.2224640239035,88.85992816864959,99.82358494178025,93.33731243982999,94.37528108353008,92.86225185674556,88.43742121229373,102.15159818056333,86.95141615619706,88.12763794553855,72.11043793657628,73.65136547128984,70.66607946111957,77.11616640259945,65.4948564942233,62.21103907757342,72.60355868637404,67.50989642280523,63.827733330294315,60.77477408452623,63.12396202432395,59.59444412498105,63.86816198614091,61.937613125348285,62.38970215092868,61.18489529122778,63.84695737664625,56.6863467980524,58.10930667846689,48.79677846511104,50.57073029100729,45.88566046968194,45.64658280165531,45.53665290775241,45.74279674734817,45.45739080500852,46.12610528794996,50.920237521121166,43.17877518537837,41.9080260525366,44.79624717079771,43.117557530787046,37.71486379757619,40.22618045108349,41.22832287906072,41.031449046018814,36.27926297960842,35.65617628342154,36.26267119017246,39.184926857395524,36.59477114033862,35.26247522361912,35.2183944346377,34.59522838802604,33.564526870348814,30.710666479657444,27.43295904714649,25.66924642858507,25.893995462956912,23.758156843184096,23.47788759463848,20.503120351305565,20.155334572851107,19.569251351516495,20.1647894642991,19.290872968598027,18.98500892810704,17.97086537113677,17.901205385496223,17.513797025568014,17.178426755005745,16.357600456565947,16.48129188316681,16.208623262946553,13.663124729299343,14.07630393775071,13.183178690447997,13.248226744474511,12.151326348164107,12.449029772601333,11.26371905159436,11.115761782347626,9.912063229997722,10.265368504906688,9.672978766702101,8.629116539722348,8.48645333906046,8.30566388330349,8.069039909243868,7.5178899211664625,8.139703324566236,7.869071401762514,8.364030915540864,8.582158246692755,7.904458346991772,8.567544401818967,8.2492181555094,7.995374770672619,6.942801259579906,6.198195946840194,5.72931790252409,5.042872795627947,5.227063119300177,4.043433770129133,4.071813601042104,4.061634230598215,3.948907267572339,3.9489704506371037,3.7715488840446323,3.843226683505629,3.4355892330780677,3.4045499480626944,3.226065131709989,3.0657935053179255,3.199620888162873,3.0702006495521177,2.7262257402819356,3.133066217680872,2.7619735997318786,2.321253660061229,2.471896668163666,2.4481781474286217,2.4197158447026372,2.3436573970801398,2.141949144783433,2.24246149133004,2.296987687611811,2.0636528284262745,1.7013853447583094,1.898633768698576,1.7865506624327259,2.0428682409728833
1-4,28.132037220687987,34.24033742735345,33.01629566113449,25.36861232947264,22.405458400568385,21.395713725350355,23.23993530324717,21.524511959941805,18.73047517435638,21.279117023006503,24.18394906105498,22.028402978099457,19.231779305634138,23.181373458553015,24.193709952766515,36.44554655245067,40.35412433003944,33.950737192127626,27.279747211350454,25.287637333497372,22.971209031710973,25.540184984766814,27.506315347415054,23.81309708482522,20.139015057176685,24.243196813923745,24.046816226733824,24.75620024388677,27.0071109120545,25.292316201183088,29.500710745006145,25.502153763155615,21.914250317855696,18.379921549916524,18.62518489496126,23.178835704216233,30.88176574248692,25.594977515494918,23.67843638012161,21.80239230782381,22.034168865245515,22.088076002258315,23.40804276891369,26.254402762032313,25.654509896107232,21.00907524004782,21.79907237386331,18.685877506465552,22.886653470879377,17.559002268039777,15.944659926970354,14.95564210816809,15.103918791992953,17.345188095097573,14.758935548973984,13.85118904583757,11.814577023511504,13.570641655590068,11.37043979796374,12.306532867734745,10.6255848774704,10.159908641400813,11.307979406057882,10.70143574065464,9.005153094730113,10.152494594578528,9.673480254100824,8.957576493906553,9.79674706515715,8.551395385350478,10.17935059515234,8.973994094418158,11.173101823360867,10.654114820553858,8.522973041001809,6.782276926766915,7.060390038319449,6.431468387205901,5.5619692333003545,5.476263789972431,4.5789708125842035,5.339238575519575,4.928641297570455,5.261594463018019,4.628841526785941,4.596559398415878,4.195386295830684,4.249775706282168,3.783983815858382,4.04765545978827,3.745777491287499,3.800594439159778,3.599039913853381,3.57323558139582,3.752575098078206,4.84336589437803,4.779763991054055,5.347604251129258,5.3897325663020395,4.3879265225264525,4.00906980411717,3.2731828531887337,2.5171668881591156,2.386120590125277,2.2217961525600387,2.058739588989225,1.7583468667758302,1.7542529269059213,1.5316047256049414,1.6849580524103924,1.5570768959463586,1.453346639168374,1.4454717768493242,1.2077175168923933,1.3676924564828883,1.149542898280361,1.1569175179430358,1.2069007557735267,1.2030179645944752,1.0447021349329975,1.0678623105123242,0.9574486661347071,0.9522952869248619,0.943550181283876,0.8948785250646205,0.8931316848872469,0.8211971493598026,0.8402772114533784,0.795417032105825,0.7835364275582583,0.7938466797024285,0.5688026195483028,0.6304620714239826,0.5658737059871433,0.4274817509855837,0.4791388973813704,0.5107723344689018,0.4717500047904511,0.527643758025621,0.4768743941359985,0.4380875480062734,0.44070575795293937,0.44755895692557407,0.4177264911861822,0.41821111196925204,0.43318488510296,0.39169364005579266,0.37219019663428404,0.29091153441698564,0.26714217425700465,0.2795977458187176,0.30531029076803157,0.24201576654781778,0.3366353014250963,0.2593758438978349,0.2240350994960621,0.285508863286768,0.25907898778943744,0.20136046118558665,0.21214534709836255,0.18225353106452857,0.15873929764639388,0.1685193482980426,0.15437659954497288,0.12284020810605337,0.13680186137440886,0.13483790381858732,0.12270057149968121,0.11548397602090722,0.12906998501295802,0.10167914984987965,0.13539753022596002,0.053922507798127906,0.12224344715055371,0.09431577694311892,0.07063375563342829,0.12016078046474096,0.17792108728288125
5-9,7.344438485427829,9.499343965657147,8.619920464028178,6.742882315270152,6.346883477687095,6.25819743630856,6.1017508555892395,6.62148177507483,4.961719737550338,5.6418159520861355,6.346392927139838,5.767999301379925,5.516811994770186,6.74057014469554,6.933251889418002,11.004834508452136,11.782827749533007,10.193137779761223,7.671043903308953,6.60091006524567,5.885490381571443,6.569705807983825,7.471161060278736,6.281157559174782,5.490625115804593,6.974712467118527,6.724330168852994,6.2140636825622515,6.956963992805785,6.713399624411015,8.840393187455282,6.681898077206556,5.917338282494176,5.060144053233885,5.296174524428636,6.54210008762435,9.742649828431222,8.558941868882728,7.784751943838914,7.3723667819495535,7.210471481560889,7.155808690204659,7.3289526981270425,8.019021100589475,8.413441790690904,7.3969466793682885,6.786206536463996,6.522549078064041,6.505752647543277,4.741975491831963,4.547027170750421,4.519756418003692,4.212676239132486,4.417258331026257,3.9607302745409205,3.628402280211692,3.374919866947523,4.005288173771329,3.5853494544804225,4.0275892414453,3.6226824854968087,3.463556621815755,3.6808913392571663,3.553813839290283,3.4443648302589214,3.716084810484514,3.213903916939668,3.1466629267436894,2.9060785876211352,2.585201526568723,3.0548037785229307,3.240526657274875,4.366459073168405,4.160895159821798,3.1395040371831144,2.207053550297411,2.083763966023152,1.8257584016230728,1.8174249246856589,1.7899005581887526,1.6700860718674326,1.773971630700476,1.5590834713497421,1.656280714504709,1.6496232010612517,1.4397076560327935,1.3166767824249712,1.3115578086774864,1.2699991743986105,1.2034987409680884,1.259983128219312,1.3629175530617046,1.1247939794104413,1.0119123448187808,1.1587901199940638,1.730937695751967,1.9277486795796657,2.3629014718836614,1.946480516170391,1.5355942899890538,1.0950091297258013,0.9583201376849586,0.8249954709302576,0.696890991014644,0.7825731333726954,0.6879175752763558,0.6456815643920064,0.5814877188522768,0.5961845194853183,0.5074439992343408,0.5145461887078194,0.5313421515795179,0.48958170139432866,0.5342598970650415,0.5199658329766003,0.47446140093971595,0.48163665864177546,0.4747547070872391,0.4964549921855871,0.5119714528618619,0.44568039217523664,0.41228642336226906,0.4403179718877331,0.436296253751985,0.4178137126139085,0.44267652089897985,0.4298441378498365,0.40192114626192776,0.43093771078146276,0.328830477601531,0.30153363202329664,0.3332210075609664,0.31791476283359993,0.2982153202671722,0.26190357873212483,0.24159618428943697,0.20700739347606542,0.2517158933055439,0.18133493525335,0.2471196775886594,0.2232583548376679,0.1931363139494132,0.2118284219698654,0.17079804493688797,0.20587354904789698,0.19747523650854024,0.16069253761679286,0.1348785418730433,0.13815560880686745,0.15451907360617914,0.11536330884765045,0.18908532495192173,0.10800356843790118,0.12335150052068941,0.13576814710172555,0.10399599745404799,0.14908101117242264,0.11680826857180088,0.09732965048317732,0.11417205670227976,0.11821102585761115,0.07330265372932582,0.09690714559820454,0.107151699549849,0.09399230713248538,0.07021616514547803,0.08220686527108381,0.06484720539347177,0.07981704146195191,0.03140400228307097,0.03717864358666181,0.06188066159709346,0.05590768597435496,0.06603268787848325,0.05413932630034116,0.04200941094824063,0.08134991131720769,0.09163038267138562
10-14,3.4031668474697,4.778985370855359,4.075610282362226,3.9161078160426155,3.9678823906272,4.3082975866801805,4.31525345785753,4.485384455811902,3.72065911476218,3.621397512332225,3.7739087151279795,3.8350442916870606,3.885705811114378,4.328540909365939,4.161758279622708,4.661063312716675,5.015508511579727,4.396133376043664,4.273255000044098,3.8780781718193924,4.234352421111384,4.14926070001522,4.4570922653410285,4.072263493176512,3.6095501887522325,3.9134690026921852,3.76484985631299,3.9296278936333278,4.654576619505756,4.1336362051722055,5.103769383544433,4.321905311956776,3.8532858510270738,3.408697812070498,3.820283750382481,3.9132111258167717,5.321895392259012,4.7482250409120015,4.487040701990445,4.524890784321005,4.328043712295746,4.512673224727519,4.620519916247107,5.068733478869802,5.682881157320715,4.7642418500056865,4.823918876175932,4.321186746507396,4.465280503155162,3.849561031628735,3.4103228064137303,3.6430237636945884,3.5899603375785367,3.7851454312331603,3.582444879370692,3.535527141324482,3.1609653333939014,3.532694516646211,3.3793577692313375,3.5690074570323405,3.618158563254092,3.329579563773613,3.3655616797125845,3.0516750176866605,3.0090168523995238,3.023100257912054,2.9017637589000436,2.7433310023818374,2.8974176891924794,2.420881368501372,3.03661777082179,2.9014696336278325,4.577245831436833,3.2784088379762104,2.684687695586773,2.155541321563836,2.241064556754208,2.052732530324606,1.9074960428065255,1.994790973214569,1.7210987392897386,1.5368251998062155,1.4592417839776877,1.7314989872618853,1.5752436903764937,1.4042444982342799,1.4309578497972892,1.1792208151493564,1.241020128931087,1.2616257128450699,1.396587843382179,1.1515794205813916,0.9187624703275211,0.9373886595129313,1.1378576670562512,1.4278387778633232,1.604311821333881,1.554542741410786,1.7947543634637548,1.30481980099634,0.8240806971495024,0.6470688428487792,0.6107469702479842,0.4891970446267935,0.5178715327966379,0.524460780892733,0.48889218246614397,0.45214629916506704,0.4676596461270962,0.44031803298645456,0.36377186317923366,0.41623436565449784,0.34441208140179547,0.41536602557647767,0.3373918718596754,0.3322662077048393,0.3567113514757494,0.36773563107807367,0.2931907100074401,0.369578351870146,0.3091212777153123,0.371341141530031,0.2887896221035056,0.36002903196269626,0.27600930677405094,0.33262491834791985,0.31286823492998034,0.29701283098693737,0.2791522147238835,0.3792607666770801,0.28389440831901236,0.278727282913488,0.24443761580804949,0.24843831674096628,0.2246687014154672,0.21975370907384437,0.26539298141118195,0.2190967129407039,0.1890766826128243,0.20399050691927828,0.2404119989826291,0.17846578932655832,0.16036185122461502,0.16941895742888316,0.23745837222813523,0.1410384869635077,0.1753950143407038,0.1718924387266483,0.19931806390865406,0.16479230746442852,0.1524230530719047,0.14398693144297184,0.14455662573996778,0.12938499681048013,0.11750746258695285,0.08391531964117273,0.14704982753996226,0.16097776607290554,0.11794986420923409,0.11809480523294041,0.06385274229489757,0.12399068798140775,0.09818779939269327,0.09517691914025926,0.09516176643838628,0.1083387749669495,0.12238945006060657,0.05198280447814965,0.06822495939315393,0.07160504531753129,0.09680990951750659,0.08295288534542523,0.0974682802844401,0.08692559026666845,0.09785627467198917,0.10669327129434607,0.07880049880715745,0.0784925209458047
15-19,4.535616477357052,6.182952776570377,5.336354528951118,5.115515574992526,5.0137942012963155,5.05913608485167,5.2010246082814335,5.504314377687204,4.820326460739117,4.978008188688093,4.746942695792139,4.882791898324394,4.877711474956409,5.322029906982221,5.054278556673845,6.38262381984334,6.76545655200473,6.002487399358513,5.800027933539781,5.3025726142740375,5.5674541579856776,5.595259414918467,5.754304641779319,5.340259685245395,4.962019211017603,5.06106135377065,5.3608940791319455,5.563171937461127,6.191182378622828,6.185213658400003,6.59951152443974,5.544182108517075,5.138452754781616,5.448930246470091,5.433407083438486,5.514582474177369,6.129636793898499,6.095927646176878,5.6203756294205,5.668486203891122,5.576417754846879,5.474490965861564,6.137956976839048,6.292956750425423,7.180060768267044,7.097516059916373,6.55570093228735,6.824639834602127,6.189216959988081,5.920777703048307,5.759339888035403,5.901928758980049,6.3917994522335,6.68910983753554,6.357761151072191,5.896369625994394,5.646907572604254,6.277133921837155,5.811580567420164,6.1466146651188485,6.077870643353781,5.906023998923419,5.7831698057220375,4.96286047640808,4.9615516740216155,5.41084068509471,5.296633553708982,5.201116272716173,5.440612267153097,5.225844219108196,5.9198535428138666,5.800167434416826,10.25780156410084,5.994578727795283,5.541153647084489,4.555286724949434,4.621772512194542,4.425604678697133,4.456749705018108,4.379074736586019,3.5223519114585775,3.6011015354879268,3.13078048579698,3.623335364332592,3.157604866041534,3.11098336095263,2.812746057821897,2.4985020790043064,2.252808867810876,2.058217192313264,2.212068331660291,2.2147483254920695,1.9654636183979788,1.7945334469151049,2.1452576261154785,2.693317633096936,2.5100855889443277,2.576276074301155,2.942001376066872,1.930102703169484,1.569175234551546,1.4685362775045532,1.213421064147647,0.9239231395123473,0.8891687233699975,0.7986572667426256,0.6986364201929768,0.7542310119480149,0.6732782263236468,0.7201125143719486,0.6419607605335359,0.7214529379407094,0.5673602262080556,0.7178442592323744,0.6440244911279602,0.6798548541921344,0.6580556648622203,0.6536221331375994,0.6315624001331464,0.5998172640920278,0.6570242136611824,0.6410135779199462,0.6734341779180457,0.7584766249812792,0.6951349017943605,0.6791659513223838,0.7095063634890681,0.7477073990783563,0.732189150634991,0.7278230375281118,0.6471985082070253,0.6775234368548971,0.6210096068560502,0.6271520974762462,0.7088094556533953,0.6168183507529723,0.7027828412733513,0.6446812127426715,0.5737319220853658,0.6722439610980486,0.7301965605347911,0.6108602874187485,0.5539663243825216,0.58361905448896,0.5956718357674449,0.4901289019406949,0.5424182357316465,0.519368450790334,0.4763585263358084,0.5578588514459812,0.39739418666647974,0.48639245468811254,0.436960944167127,0.5321872912768992,0.5557411451841083,0.5059803693859088,0.46722929726451706,0.46373081585466674,0.43522820305465687,0.353445564081448,0.368347746583328,0.2976749855195523,0.3613526128691016,0.39270417968148574,0.3128116986619867,0.47239129164870236,0.22651431748754383,0.2760062774867752,0.20840073156012096,0.2142546823371317,0.25667464069217083,0.23219095384043836,0.20893774553303573,0.2597983007375674,0.2861485776461024,0.28067383417234837,0.22984526475115075,0.30046882241412437
20-24,6.4984250599902715,7.0206658900616015,7.034272678581054,7.376939709775109,7.538630580268501,7.418133753070615,7.867853687568488,8.074234450133504,7.137254488193864,7.008432950041327,6.585794075931822,7.229549088905227,7.383667543201006,7.689915635903111,7.816442532242062,7.690889197991177,7.6425735198492015,7.432067062872724,7.352556384044777,6.800504016598229,7.508899523213707,7.865359871233434,7.723815652758419,7.174491278837246,6.810824194133676,7.312346274538546,7.368877706326517,7.773692611143923,8.311563233295958,8.103239729987067,8.134990402404368,7.367962655950371,7.522899682627856,7.1711015311431545,7.567837201562527,7.6957557891559505,7.638951783411045,7.4700457794462345,7.5277933214103845,7.797839794245062,7.412619679888823,7.78987857205424,7.889901069054193,8.330195098535185,8.79504379397196,9.043738887284823,8.496776977129377,9.030229947583399,8.083644433600513,8.434252712224412,7.34823261367737,8.01367163807619,8.127189971687164,8.752964010975386,8.399254757032466,7.765013736666373,7.669724027617486,8.453436159655618,7.615320476585677,8.380399544150665,7.805707189359295,8.242967906029072,7.7268324765376715,7.049745669917743,6.832621821225345,7.352332676434788,7.376119963683758,6.816163188726884,7.321248573545595,7.53443072481553,7.733963335823465,7.492648878933224,16.316528962326387,7.982886864048232,7.4252456823276605,6.298734094053978,6.494615613961503,5.707915722997614,6.201863189122367,6.082042788912217,5.331950897483478,5.257691747301997,4.916362098501263,4.975650321398672,4.6952426651461385,4.318475738574001,4.06092722816683,3.7601579846326496,3.427427959914993,3.16208417603756,3.4349640219798765,3.133978024999373,2.767539456114461,2.5727230086507853,4.128791662999512,3.5309428230336097,4.235139008299709,4.047131024355207,4.229089336445478,3.1294610912071823,2.1101009055547193,1.982973988996418,1.6587814956759457,1.363999005964675,1.2426416092588537,1.2316725045601522,1.0927994843184021,0.8799451134809843,0.8789185294974746,0.8391802268437164,0.8317935346927368,0.8707832384776952,0.9337220963928509,0.8475852075684431,0.8234405217334511,0.8919539383659828,0.8469147240875767,0.7082419862970841,0.7254626486674307,0.7502291422524716,0.6822872666207523,0.6705000626530083,0.7700286916790938,0.8007933446954894,0.7512866140643205,0.75362379029231,0.8018885258605181,0.690988326250537,0.7984769053031342,0.7604438765579905,0.7436505294458695,0.7206317119401777,0.7887058362868689,0.7384507832571329,0.8120870369225707,0.7543974083955948,0.7540520426654943,0.7457489645630746,0.730273516258425,0.7534737673359118,0.7793599405575031,0.8123434584491341,0.7388117260683644,0.7053937267240361,0.574248886156964,0.6354377139944141,0.681101101879732,0.5590223912084133,0.5515589371501943,0.6053447825458006,0.5394407069038777,0.5455865877545399,0.7456782741605831,0.7032867859303714,0.7140643289367229,0.8210810404067482,0.6866461960878187,0.6229347073354388,0.706941627788062,0.6997915933161155,0.5786894918198442,0.5621215063347892,0.6057542163597665,0.5103092303833046,0.5857355345168028,0.528954085555248,0.41630933353823507,0.4196950378457799,0.393010892253211,0.3784873717251708,0.3463825504017565,0.4109728707189524,0.3655616585830748,0.45725380399991566,0.3376693516317052,0.33520076746143856,0.33835283253720605,0.3923660189103049
