,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0,212.06600709570486,214.4159289631099,197.63462326874745,184.21157951283138,201.27174342601822,208.60170011162103,209.60226441322797,208.77780688506974,194.45372947471736,193.90160959911702,202.7869536747967,240.04048521243843,225.01902823736447,212.95661356869837,212.38766116652158,195.90056939888294,199.63551643695288,214.86024866208908,221.31638372562514,189.04767896729493,136.82715948168294,134.63924142223485,163.81596364756894,157.29746038381174,146.64195298409868,146.43252381869956,136.7073056962775,141.372275309526,137.11238732060443,167.22571945416334,162.90381112959176,139.98051832061236,142.5142605008226,160.02705590055444,136.06213031802545,149.0690094069201,141.4762286260694,143.24050482150412,138.62054768237758,159.12183595222552,173.20867520451196,160.25434317251097,142.01069173759834,149.7723375401679,147.68016581632654,170.59606673722385,134.50798900404564,165.95656756841757,150.97237739534077,153.4736931779149,131.68170906129754,148.05325295958082,142.53710567138734,151.29539449327223,157.8652051456091,148.56393256873463,148.87131636567185,149.56364688946337,167.7104931978077,146.96679361779942,149.5772664193707,137.66195660044104,139.6625726180992,135.20122807526397,168.09821588157996,140.73179622364108,146.84836058657504,124.03082688763386,123.50230631870073,121.75548165384247,130.40122523770242,120.0515673687869,116.28637016071823,133.53750592685068,105.26914720272232,107.16436736763585,111.06001529844609,99.46265196238605,97.47748960096338,104.84414891798073,98.3979450813425,107.12825247309449,104.95723786038262,79.80937401447027,95.5898780607953,97.2257396508634,80.29185335054981,86.5148385812954,88.63371829879621,88.74525278159884,82.67805019949319,87.86833765023852,85.72830704904177,85.60180101885966,84.77369487371533,85.78406617087744,83.67841241344509,75.6363921495942,69.99181330241095,68.36670846197765,73.9278794644673,71.14023233447062,69.44080375596454,61.39850305921876,60.210339558869165,52.25163958969698,57.851815504817985,51.27651350443892,47.54240959018442,50.55897157093831,50.56484456598123,46.81915646441287,40.52441587862211,34.92490001441764,34.26942560213433,31.243498924303584,28.946457701808505,29.729301870650794,27.734400278750257,27.16327472281805,25.796713626733826,25.36902806602799,23.582653040418357,22.747986667371062,22.715840165874898,22.337126188881516,22.37609722743108,20.41794126199096,20.071728410156094,19.02127948618766,19.296277032059574,17.41724481758432,15.201837166235808,15.8495504975075,14.718924878530613,14.39806008704451,14.10839511813531,12.164620738596733,11.348511267902449,10.868528037593125,10.50625502427142,9.652957942625278,8.541297491482958,8.790322580645162,8.603247874404447,8.281181297977412,7.663866825041054,8.180666822363227,7.634670339597131,7.750566787637456,8.089866863905325,8.290526399012604,8.351873180293156,7.806133150186497,8.178234990611653,7.582956015809101,7.35418340615172,6.718057259417265,5.409111596899444,5.589197786854178,5.00772722101214,5.4665481568099334,5.210993263620197,4.644527551592961,4.224499208921181,5.368839358423836,4.801751438837315,4.391076034728464,4.445786816438903,4.339695093169799,4.324992276799506,3.877123304260572,3.962160745790088,4.011955723709263,2.9984732644160923,3.398465875862538,3.3755663202221253,3.354297053156578,3.376539110069605,4.060300965819713,3.7597106276053616,3.1944262283352685,3.7280793774268832,3.6372672470843925,2.9524315965640873,3.1432063435889472,3.1803908025668,3.1536777409523586,3.41784513623462
1-4,38.226639364801564,30.167614867452752,25.402502413479997,24.25618211637583,29.060543524918916,28.265912187554786,22.934020191271856,22.932852873176337,19.04728073545971,20.038742884239145,22.604014074762745,26.62410035576429,28.34549907213581,30.211433316289046,29.901353975991565,22.407127249525875,21.010513971833902,24.309727842969856,29.004212963468692,22.231407926807865,20.6811303775579,23.241638741044593,29.548823160805824,41.37913377169863,28.637164386231813,26.123599159398562,19.345512274748327,20.151320973505403,21.157704326097377,34.80557679599098,38.33298360036716,34.793511156156136,28.72565291675378,23.7928695793183,25.495508656069724,23.776610008410362,21.510754916225096,18.37715175312936,19.11010678396308,19.466309559291457,22.61012042826577,20.664735286484422,21.111055566517685,20.776543128297423,22.572586534808714,24.59048658026046,19.307318930745552,23.0987487026353,16.38775024792452,17.31396843535193,16.839963412467167,16.301295865479016,20.335138870540852,22.86494024924898,18.76102514423524,21.568655968137662,21.93464799498282,22.05555133225658,22.31361192902195,19.154861844866932,14.845248626996373,12.179331793615129,12.518676258891505,12.324282854602835,13.177943522478364,10.63400475187617,11.063834864504944,10.329779448465805,9.449597777952468,8.184469856303982,9.136130820642114,7.5958645275142445,8.289982634163547,8.75196267981927,7.582071834458696,6.535174501638228,7.782554373993709,6.632210932160772,6.473649153645386,5.805033980907085,5.886513723092078,8.355061674532967,7.165786446223603,6.693229346309326,8.056137478285239,7.301663729988594,4.725824437339738,4.713864994623565,5.231008361578057,5.530311120015983,4.568828941049721,4.449577940436562,5.033007064245876,4.713947062636781,3.731159339794591,3.7830417823771882,4.2261690717971145,3.6761607221444663,3.3841895448019788,3.0200108655147884,4.706280151450219,3.7609169603195216,3.198366125785959,3.175658648093143,2.5856884927711388,2.285381822347226,2.738018458722663,2.339186893995937,2.376242440696046,2.852440097698746,2.7244832811614867,2.4211116465837526,1.795850617180798,1.7866329490475221,1.487738289252559,1.332373715302092,1.2146853336439212,1.485269338782587,1.1870624101013372,1.2126329315719186,1.0047516742884812,0.927000331275013,1.1242372427850063,0.7947197870448568,0.9432083401331417,0.9399839179624602,0.8785676898971929,0.8428704810753225,0.9158559229534684,0.8081465064667882,0.8792507774823488,0.7932159388433029,0.7058048384235509,0.7628612799451053,0.7059099235204409,0.6949232304786159,0.6675478518624072,0.6408857561520523,0.5683800661739076,0.5251670880875114,0.5626367546096503,0.5665956745477131,0.517455061667971,0.45142563674587205,0.5518325005918122,0.4837832175636887,0.47364687967356256,0.4020211932877695,0.4621080833838388,0.42998850252602644,0.3974572389241798,0.3855743038812957,0.5232218341319851,0.44669996608060364,0.45439363553779333,0.40521429758127586,0.38741951149094694,0.3365714172244493,0.31408596234407693,0.3465974396047296,0.31605680098461,0.31417156580641914,0.27272619291423617,0.3265695164223197,0.2241181574060622,0.20140715000029663,0.26260963628676337,0.25295645648477494,0.25119968470315396,0.23052793967681293,0.19091375024594465,0.15009621167168155,0.19989558530984256,0.1679907222594368,0.16782202596199114,0.1258263118756131,0.15325652295202252,0.14314045615064883,0.17120013243723733,0.1267591875161337,0.08386904687021685,0.14407584120702874,0.15172657892683875,0.11633334255690549,0.11019065636288804,0.08448846122864591,0.1368007605156632,0.10402138263541454,0.0998238906920411
5-9,12.417735747343738,9.56611119497702,7.612806898553334,6.7385969363542575,8.175347228980941,9.469690922997694,8.072095952570049,7.398849795950292,6.230824649111504,6.5644854684408465,7.573607022270383,8.605782247653666,9.027203094709753,10.419959380377,10.480089721242585,9.15876965084517,7.402927048160591,8.078549253632222,9.403991671525286,8.285910685762047,7.346597413659099,8.502161838179163,11.653539771392214,17.026458718568918,11.86512395856841,8.747190566813764,7.491682469553056,7.156373787579669,7.488082889293572,12.752738856698901,16.93672682030326,14.339455522710633,10.499379301400124,8.772338845652063,9.565593304859718,8.670232751460327,8.217643913608974,7.177830530838709,7.106985814545698,6.884196480561272,7.763827640398013,8.869124727151206,8.557032622670054,8.735886795061413,8.679619168155815,9.834540288988393,7.972435995307754,7.834841634285021,6.215181880485395,6.124299499430767,6.289897420069863,6.395277755481618,7.197540365160904,8.97369200137128,7.746807138346748,8.557259187663968,8.327053620240784,7.5159026618007845,7.75141336733639,7.073678672762957,4.841740784010308,3.957767219727496,4.345727613594887,3.8639949969029046,3.965756280497148,3.9997222580924516,3.662887352840011,3.3011766346469513,3.227259139657909,2.470043831233256,2.995947563470825,2.3124788147003548,2.3426593786630954,2.514162573364227,2.3158291677820184,2.032688788187786,2.483390766070819,2.231549120739077,1.9227297884346748,2.06165239490939,2.0918913665606294,2.111575207794961,2.270989773885281,2.600455429922715,2.541348868505299,2.399412436307682,1.9016802931785135,1.5440723696181602,1.3965707715911764,1.4539994038598905,1.3976757699574702,1.3036847615452758,1.533151244847729,1.3109682098030928,1.2149292334644972,1.3822017632923438,1.1037844732528541,1.0476946663086797,1.1297428053655347,1.0154872722452986,1.5951839070124976,1.1143235008360943,1.1598214073292783,1.0659413205049737,0.7711846188845268,0.6867716999861139,0.8744732938042254,0.8670389732017595,0.6928237740343768,0.9753343313143916,1.0144574819721526,0.6738556667299551,0.6034392885796476,0.7191175966574113,0.5400007185315684,0.45619542810791625,0.4374092087323306,0.5526865294756467,0.5049171587007876,0.36370249136206584,0.3525689639782433,0.3392191433101771,0.37803446778456296,0.39227127000182593,0.46678780615042836,0.39605952742853046,0.4539002309460586,0.4336751501606942,0.42520877005817426,0.41450258758723585,0.43513745856335556,0.4129550520160356,0.4485997391527637,0.4688543681528446,0.4654759982400823,0.44119392482596176,0.4733775677820913,0.4040953395433833,0.4232590273731343,0.3210087857865074,0.43742411334904147,0.300369269180322,0.2863650629823138,0.28060894782703855,0.27561309720052607,0.2187727559582015,0.3130711297052582,0.2211028737688087,0.23425480773151172,0.16161731102983962,0.28670431667753277,0.1830909453338374,0.17509651079346392,0.1843300379753131,0.1871219242796824,0.23527831819174197,0.22728538717041058,0.16147990750395505,0.17272211821511985,0.18470811291353312,0.15789473507396715,0.1421806150630712,0.11273788045080996,0.12729017759889263,0.12148712208356459,0.09534555247452715,0.1459811726650426,0.09106695495808485,0.09729308600705942,0.09772732940890902,0.08781654865390989,0.10046594034716597,0.08383194879879896,0.0812130002192929,0.07269589453570405,0.06385568080965597,0.09154040066928237,0.07589638557770467,0.06053987218035166,0.04228694568157254,0.07233250384025318,0.08743160412078074,0.04603938798552448,0.06599601101253437,0.06779286104371371,0.06916410146714444,0.0698930473292086,0.05262782402137164,0.048556653475442475
10-14,7.229308306442538,5.782494572429308,5.132616616068703,5.1338688778935895,5.119514197212458,5.875720747859077,5.405092730699882,5.160385494821293,4.646258126393351,4.535605753905455,5.279243658834,5.574143724926252,5.571310107003192,5.6786318433230045,5.860865899033628,4.876379147831682,4.700358515598466,4.575645572612417,5.687643376010104,5.041182950347153,5.18210956773887,4.974640767715408,6.3998054654645165,7.353851076342827,5.425621280532691,5.702187943299111,5.416357069925096,5.008306377316955,4.8153552723936635,6.899359627668815,8.567567686273591,7.31399701056102,6.305341556579781,5.333104598635833,5.775653987151727,5.4506103446713,5.755022089666254,5.275290266144465,4.678302574469874,4.641947950736414,4.777740671504687,5.542589113070574,5.494352081042697,5.452167844543617,5.549995534828314,6.285147681471098,5.187542281374011,4.9138386422654765,4.7024198558031856,4.303437764534146,4.5482728685470875,4.532479711564976,4.682619880340465,6.168978733137152,5.544194143358196,5.5671787848875605,5.3288734939787865,4.990675716616605,5.075761095771441,4.622996396457804,3.6384774149051613,3.208179837647845,3.5861003452596227,3.1813642617253843,3.1336740383878627,3.1738633016341744,2.9150252415580966,2.5876869423014743,2.4780262778661677,2.4936221628384474,2.5445026484666258,2.216764360912849,1.9622448051392427,2.180806996630729,1.962795012728387,1.8634822921108398,1.9338427338902275,1.8965316605968343,1.6445532100046405,1.5284583841273574,1.6350257272721296,2.0125891032470893,2.0766832387068273,2.4801193064719596,2.017350912835517,1.9417257484224373,1.5712913427674913,1.3838880657995487,1.2717397890188205,1.2696794790515933,1.2496774727285809,1.0285565289688916,1.114015601446685,1.1032079108636164,0.9376375044510382,0.9958911484570291,0.9660170620390437,1.0570379646106813,0.8235629839054623,0.8557656941641261,1.0412033175673696,0.884816411520739,0.9602436112199284,0.8317094511630491,0.6544596564860137,0.5883442237767599,0.7150883611398285,0.7097819629411561,0.7274727502787863,0.7681332426806148,0.9323464738673249,0.5648237954380028,0.5593506173790572,0.5061940022491026,0.46678727498989436,0.4751298539457207,0.3926435929816308,0.41749441854421115,0.3424464379380076,0.3017598078304954,0.28108292401716944,0.3188438387366317,0.3557238066753445,0.32323945782214547,0.30777718675749477,0.2749754621723958,0.2821534661666907,0.3477955098405755,0.2859098843812195,0.3283929469749664,0.34234587144087664,0.35338811802321485,0.352620100589325,0.34828252683547595,0.3395039673211407,0.3071407256017532,0.35823412396599585,0.3634116195521819,0.31977034520168074,0.2787570530419181,0.32571443999242,0.2717043199094612,0.2690845489106621,0.2576106071799381,0.24594737113811074,0.21469035103954598,0.2466512975502593,0.2309977010837026,0.22243298128599928,0.21975131019366065,0.2824135179890008,0.23244469082351807,0.15735639876777924,0.18227899562595443,0.16999089425561612,0.23054795089454977,0.18450586923054263,0.1793530008776426,0.19991190548698204,0.13013537694073418,0.16864462987288117,0.19615366605350085,0.17253319053336263,0.14054461671427557,0.1633594934276562,0.14444734598328718,0.16253912372481286,0.11719225491190521,0.14341714412126255,0.151692906204274,0.08603399788287538,0.11658283318350068,0.10769296475019385,0.11661594466089183,0.08328175608025741,0.07574968957922884,0.08807164922236403,0.06222084293103229,0.06881630245040192,0.0690269999110152,0.07504896119179191,0.05681694300437716,0.059607504847133286,0.0561798068425881,0.07670388762148825,0.08540822791215424,0.06548769175205443,0.06333064550031843,0.06452871956675786
15-19,6.11817066216087,5.499992878683465,5.304269052167344,5.19248303800617,5.436900820385239,5.9662710920096576,5.576080118795469,5.524164877115385,5.4645382670655325,5.229308314869015,5.714036192065857,6.076399282779784,5.98231777300451,5.269184760124487,5.719476689663696,5.174793376270722,5.19386830350747,5.127136474903596,5.76876494743017,5.209901731659473,5.222219492987013,5.123657711597881,5.967612841227363,5.699183419815892,5.3183002601122045,5.31137059838747,5.02165930732846,4.6360170492400465,4.986382450847798,6.6045038403384515,7.575301193791742,6.726627991505476,5.922143365908171,5.427342503604352,5.096814449668734,5.419430168381034,5.720105517546832,5.354456263896043,5.666507469208597,5.84809431540691,5.717136211900117,5.866496293867208,5.5553832023970395,5.131536689229448,5.552372643012215,5.491148065384555,5.02827763496144,5.235406098071128,5.296191499878286,5.300493588370551,5.4320535949479405,5.594449734436409,5.1729433855083045,5.954423236422849,5.549647015393749,5.546595522903855,5.617833023275289,5.3017216135887315,5.114283763232495,4.703242303135826,4.35455102224499,4.075483174085471,4.426099732397051,3.9852412617783366,3.9787944858722355,4.119834533085562,4.01764625757222,3.4862563060773666,3.428443566810949,3.470892117016057,3.884692451696895,3.270700413946157,3.3043676050128252,3.2689585718272536,3.121164903682614,3.0114774391201022,3.126119179371441,3.0217581297690557,2.7558146939138397,3.012365928463295,2.7402715051525353,3.1467283326862905,3.389849758009966,5.210163490668207,3.987232417242785,3.587844862129243,2.3543477996152062,2.356119266440724,2.312733338135679,2.591484678254819,2.2599732622796145,2.099382775628921,2.0557731033125344,2.041808876687343,2.132026397407384,1.9963088373441753,2.089753443374934,2.0616047105202973,1.6343944194458568,1.6077486626889845,1.6865216800858926,1.64290558798243,1.5700759569109028,1.3064483940359055,1.1442592514536896,1.1156382983465993,1.194446587082717,1.2192477334556924,1.3188229316931364,1.3590175414856727,1.655767834463873,1.2308742049907266,0.8977117733408534,0.9106047858842282,0.7706308456349009,0.6944079329162257,0.6472607668847765,0.7127279874387538,0.6396045878273702,0.6263935421174783,0.6458208339423381,0.6506104893072325,0.6168412337638907,0.5672522778281116,0.6230381805899357,0.570833053921422,0.556278717888811,0.5421904816056458,0.5855402508036192,0.6477495426221932,0.6326907104212147,0.6673183726219315,0.6177354281208896,0.6626988384771162,0.6798690636423022,0.6931103115686666,0.7784623832480909,0.6920942879704366,0.7452083038803426,0.6904656511139637,0.6091522774294975,0.7052829635827819,0.6272594295196633,0.68768533982834,0.692368078533107,0.6657798876538642,0.5833416957949851,0.530690251442006,0.5348469874162605,0.5652002811962179,0.5843108057873101,0.5319157340147472,0.5194076814744504,0.515362506040998,0.45594040383870144,0.4319801360862404,0.42738068024539105,0.48524319874661365,0.46277191997782885,0.3921015776551188,0.49042324457189934,0.4310410326744672,0.47439693036655883,0.41096594119762325,0.419227137509707,0.48537785370135605,0.3814772338665078,0.45030445330348096,0.3302886340765596,0.34938750150222264,0.37496899636735853,0.3483607805013872,0.35317573028748894,0.31770739020248384,0.2942772508884649,0.2514645407873225,0.22937667336577092,0.19163679801531938,0.22121464086979134,0.17167160696275272,0.16779747947708842,0.16497881616981466,0.20442183430188016,0.22319802595549557,0.21251885704563914,0.16603076150818688,0.1724666922969711,0.1737847802359667,0.16311541514504307
20-24,8.203182401990167,7.727454241043877,8.072262749026548,7.010196746248929,7.378500845129273,7.556351334811867,6.8300896227955095,7.649791275124983,7.879077887095264,6.855160234734236,7.286568154437997,8.212420533908139,7.685689930446869,7.819311353249118,11.572318187183795,8.254880221687985,6.9263204441907416,6.6827799962969,8.796266291310634,6.933252412529504,7.125240031717624,6.346835880053257,7.91833341179199,7.477264235424216,6.682215108520702,6.590277378651041,6.9239457607798665,6.164236548216747,6.6510884755495,10.28152288188608,8.064083724597685,7.60087586137892,7.136745589595782,7.3934374900693385,6.967937523242425,6.878598875929401,7.543024940121196,6.924058552817253,6.929047779379654,6.939161429857223,7.599331987720652,7.178428521063297,6.658044967947037,6.471907085559088,6.987890254360791,6.807264122074643,6.925451036940293,6.232003215146184,6.7327829769298155,6.525627045029792,6.629774493477027,6.808984218761485,6.117474783479929,6.349294602189473,6.560534166966423,6.54114018316943,5.909513155075351,5.858648830312464,5.59955377947638,5.571394432647598,5.403916069673319,5.181592755794643,5.195902715261813,4.919718271197881,4.871170839199776,5.42619332824156,5.002566050547086,4.308875804218259,4.296670581194062,4.3828065197705,4.5494333229693416,4.224983996373711,4.287235723368769,4.293314073653312,3.9437951628738204,3.7579226235659164,3.9276891258047595,4.031435115401705,3.72622654939134,3.9008681206723472,3.7371739446995282,4.151836304807693,4.4943222709778246,9.369649821086327,5.50405950277291,4.984841352525874,3.2517064219032545,3.263200777457997,2.898714348117638,2.9832997718689294,3.0757837751050365,2.981664509886896,2.8780765763357086,2.8336169493190164,2.908245036700491,3.040237447303882,2.7275901663391156,2.731261011313094,2.3343084125956994,2.2915219266028632,2.242495592255057,2.2405044756304475,2.203676417221964,2.013091164744474,1.6343824952526116,1.5169682623987966,1.5326593551018766,1.5836192603831905,1.9025732001491957,2.3383268664230035,2.699936861611635,1.8515734834375657,1.44334006249116,1.3448553528617968,1.187420645293605,0.9043488753898696,0.9517857410897163,1.0057432821976684,0.9934218108606846,0.9308347914668597,0.8813313160948412,0.802185069953166,0.8254238629899477,0.7612320300378044,0.793342111641388,0.677943815453991,0.8259049926831297,0.8118800813622958,0.7004646445409842,0.6849226324275078,0.7201944408058236,0.6853466750144384,0.688269747250916,0.7650679157778962,0.7420044238114701,0.7733721159434674,0.7596494282434032,0.722453513356591,0.8268271067103325,0.8160004968888462,0.8065911638578999,0.7166008493986933,0.8528718293253215,0.8540614907621835,0.8743998825452269,0.8433488578339144,0.8407510299604324,0.7914097435416603,0.7628657507527405,0.7300451719964587,0.7445535592716325,0.7306919760181049,0.7617594290879695,0.7319894266144206,0.6735749493214455,0.6540148380058275,0.6511810770738183,0.6151778195192154,0.5543090296940937,0.6484813384354701,0.6273841261395129,0.5859181302822029,0.5530041856088942,0.44080557558018485,0.5650554578750142,0.5899780558521596,0.4681788510628815,0.5350285772539296,0.5150299268703724,0.5444831670668533,0.40863008891687724,0.49397609775712037,0.45058753610791563,0.5284841979524718,0.3956761014127195,0.41269209536790175,0.37654751175798795,0.31883606930410224,0.26071419387624073,0.29812119991150904,0.3087783217102718,0.35148205590521325,0.30366627780370986,0.20262634002377294,0.2875767541709187,0.31877041369749004,0.31104829176265963,0.31995030958391946,0.21048794275772406
